track_id,attributeA,attributeB,attributeC
7071,A3,B2,C4
7072,A1,B2,C3
7073,A2,B1,C5
7074,A5,B1,C3
7075,A5,B1,C5
7076,A3,B3,C1
7077,A1,B5,C5
7078,A4,B4,C4
7079,A5,B2,C3
7080,A5,B2,C1
7081,A5,B3,C5
7082,A5,B2,C2
7083,A4,B4,C2
7084,A2,B3,C1
7085,A3,B4,C1
7086,A2,B4,C2
7087,A3,B2,C3
7088,A5,B5,C3
7089,A4,B1,C4
7090,A1,B2,C1
7091,A1,B1,C3
7092,A5,B5,C1
7093,A2,B2,C3
7094,A3,B2,C3
7095,A1,B4,C2
7096,A2,B2,C1
7097,A3,B5,C5
7098,A4,B1,C3
7099,A5,B3,C2
7100,A5,B2,C1
7101,A3,B1,C4
7102,A4,B1,C5
7103,A3,B4,C2
7104,A3,B5,C5
7105,A4,B4,C1
7106,A2,B1,C1
7107,A2,B2,C2
7108,A2,B4,C5
7109,A3,B5,C4
7110,A2,B4,C1
7111,A2,B2,C3
7112,A5,B4,C4
7113,A1,B2,C4
7114,A3,B3,C5
7115,A1,B1,C1
7116,A1,B4,C4
7117,A4,B2,C2
7118,A4,B3,C2
7119,A5,B5,C2
7120,A3,B1,C1
7121,A4,B5,C2
7122,A1,B5,C5
7123,A3,B2,C1
7124,A2,B1,C1
7125,A1,B4,C3
7126,A4,B4,C5
7127,A3,B4,C1
7128,A4,B2,C5
7129,A4,B4,C4
7130,A5,B4,C3
7131,A3,B2,C3
7132,A4,B3,C5
7133,A4,B5,C5
7134,A2,B1,C1
7135,A1,B3,C3
7136,A3,B2,C3
7137,A5,B2,C4
7138,A2,B4,C1
7139,A2,B2,C5
7140,A1,B1,C2
7141,A1,B3,C5
7142,A2,B5,C5
7143,A1,B1,C2
7144,A4,B5,C1
7145,A3,B4,C1
7146,A5,B3,C2
7147,A2,B1,C4
7148,A5,B3,C2
7149,A4,B5,C3
7150,A1,B1,C3
7151,A1,B2,C5
7152,A4,B5,C2
7153,A3,B5,C4
7154,A1,B2,C3
7155,A3,B1,C2
7156,A2,B1,C2
7157,A2,B3,C4
7158,A4,B5,C1
7159,A2,B4,C2
7160,A4,B1,C5
7161,A1,B5,C5
7162,A4,B5,C1
7163,A4,B1,C2
7164,A4,B5,C2
7165,A3,B3,C5
7166,A3,B3,C2
7167,A5,B3,C3
7168,A1,B1,C5
7169,A5,B1,C4
7170,A3,B3,C4
7171,A5,B3,C4
7172,A5,B1,C1
7173,A1,B4,C2
7174,A5,B3,C5
7175,A3,B5,C1
7176,A2,B2,C3
7177,A3,B2,C3
7178,A2,B3,C4
7179,A4,B5,C4
7180,A2,B3,C4
7181,A2,B1,C1
7182,A2,B1,C4
7183,A1,B2,C4
7184,A3,B4,C4
7185,A5,B5,C1
7186,A5,B2,C3
7187,A4,B3,C3
7188,A3,B4,C2
7189,A2,B2,C1
7190,A3,B4,C3
7191,A2,B2,C4
7192,A4,B1,C5
7193,A2,B4,C5
7194,A1,B2,C2
7195,A1,B5,C4
7196,A1,B3,C1
7197,A4,B2,C2
7198,A5,B5,C1
7199,A3,B5,C3
7200,A5,B5,C1
7201,A4,B4,C4
7202,A3,B3,C2
7203,A1,B2,C1
7204,A1,B5,C3
7205,A2,B2,C5
7206,A5,B5,C3
7207,A3,B4,C3
7208,A1,B2,C1
7209,A4,B1,C5
7210,A1,B4,C2
7211,A5,B5,C2
7212,A3,B5,C5
7213,A4,B5,C5
7214,A3,B1,C1
7215,A2,B5,C2
7216,A1,B1,C3
7217,A3,B5,C3
7218,A5,B2,C5
7219,A2,B4,C2
7220,A1,B4,C2
7221,A4,B4,C4
7222,A2,B5,C3
7223,A1,B1,C2
7224,A3,B3,C1
7225,A5,B5,C3
7226,A3,B4,C5
7227,A5,B4,C5
7228,A1,B2,C3
7229,A5,B3,C5
7230,A1,B3,C4
7231,A1,B4,C3
7232,A4,B5,C5
7233,A5,B4,C2
7234,A5,B4,C1
7235,A4,B5,C1
7236,A4,B5,C2
7237,A2,B5,C3
7238,A4,B2,C4
7239,A3,B4,C4
7240,A4,B2,C3
7241,A1,B1,C4
7242,A3,B1,C2
7243,A2,B1,C2
7244,A1,B5,C5
7245,A1,B5,C4
7246,A5,B4,C4
7247,A2,B3,C2
7248,A1,B4,C4
7249,A1,B5,C2
7250,A1,B2,C2
7251,A1,B4,C4
7252,A4,B1,C2
7253,A2,B5,C3
7254,A4,B3,C1
7255,A2,B2,C1
7256,A1,B2,C1
7257,A2,B2,C1
7258,A1,B1,C3
7259,A2,B3,C1
7260,A3,B2,C4
7261,A1,B2,C4
7262,A2,B2,C1
7263,A3,B5,C1
7264,A2,B3,C4
7265,A2,B2,C4
7266,A3,B5,C2
7267,A4,B2,C4
7268,A3,B2,C5
7269,A1,B4,C2
7270,A2,B4,C4
7271,A3,B4,C1
7272,A1,B1,C4
7273,A3,B4,C3
7274,A2,B1,C5
7275,A1,B2,C2
7276,A2,B3,C5
7277,A2,B5,C1
7278,A4,B5,C1
7279,A3,B4,C5
7280,A2,B3,C4
7281,A3,B5,C4
7282,A3,B5,C2
7283,A5,B1,C3
7284,A3,B2,C1
7285,A4,B3,C3
7286,A1,B3,C5
7287,A2,B1,C4
7288,A2,B2,C5
7289,A1,B2,C5
7290,A5,B4,C5
7291,A3,B2,C4
7292,A4,B3,C4
7293,A1,B2,C1
7294,A3,B1,C1
7295,A3,B4,C1
7296,A1,B1,C1
7297,A4,B1,C5
7298,A1,B3,C3
7299,A5,B4,C1
7300,A3,B5,C3
7301,A3,B5,C4
7302,A1,B4,C1
7303,A5,B2,C2
7304,A1,B5,C4
7305,A1,B5,C3
7306,A3,B1,C2
7307,A5,B4,C5
7308,A1,B5,C5
7309,A2,B2,C1
7310,A2,B1,C2
7311,A3,B4,C4
7312,A5,B4,C3
7313,A5,B1,C3
7314,A2,B4,C1
7315,A2,B3,C3
7316,A5,B4,C1
7317,A5,B1,C2
7318,A2,B1,C5
7319,A3,B2,C5
7320,A4,B5,C1
7321,A4,B1,C1
7322,A1,B2,C5
7323,A5,B4,C4
7324,A4,B1,C4
7325,A5,B2,C1
7326,A2,B4,C3
7327,A4,B3,C3
7328,A3,B2,C2
7329,A1,B1,C5
7330,A5,B4,C5
7331,A1,B2,C2
7332,A2,B5,C5
7333,A1,B4,C4
7334,A5,B4,C1
7335,A5,B1,C2
7336,A4,B2,C1
7337,A4,B3,C3
7338,A1,B2,C3
7339,A4,B4,C1
7340,A5,B4,C5
7341,A3,B1,C5
7342,A5,B2,C1
7343,A2,B5,C1
7344,A3,B2,C2
7345,A3,B3,C4
7346,A3,B4,C4
7347,A1,B1,C2
7348,A4,B3,C1
7349,A2,B2,C3
7350,A2,B1,C1
7351,A3,B2,C1
7352,A4,B3,C3
7353,A1,B2,C2
7354,A1,B5,C2
7355,A4,B2,C1
7356,A3,B5,C5
7357,A3,B1,C4
7358,A2,B2,C3
7359,A1,B5,C5
7360,A3,B2,C4
7361,A5,B1,C5
7362,A2,B1,C5
7363,A2,B5,C3
7364,A4,B2,C3
7365,A4,B3,C5
7366,A5,B2,C1
7367,A3,B4,C2
7368,A1,B2,C1
7369,A3,B2,C2
7370,A5,B3,C4
7371,A3,B4,C2
7372,A5,B1,C1
7373,A5,B3,C1
7374,A4,B1,C4
7375,A4,B4,C4
7376,A1,B5,C3
7377,A2,B5,C2
7378,A3,B3,C4
7379,A1,B5,C5
7380,A5,B5,C2
7381,A5,B4,C1
7382,A5,B5,C1
7383,A5,B5,C4
7384,A3,B3,C3
7385,A1,B2,C5
7386,A1,B5,C4
7387,A5,B3,C4
7388,A5,B1,C4
7389,A5,B4,C4
7390,A2,B1,C4
7391,A5,B1,C1
7392,A4,B4,C5
7393,A4,B4,C5
7394,A2,B2,C3
7395,A3,B1,C4
7396,A1,B2,C3
7397,A1,B1,C1
7398,A4,B4,C2
7399,A5,B1,C4
7400,A2,B5,C5
7401,A5,B4,C1
7402,A1,B2,C1
7403,A2,B1,C5
7404,A4,B5,C2
7405,A4,B5,C4
7406,A1,B1,C3
7407,A3,B1,C4
7408,A5,B5,C2
7409,A3,B5,C5
7410,A3,B4,C4
7411,A3,B5,C3
7412,A3,B5,C5
7413,A2,B5,C2
7414,A5,B3,C1
7415,A1,B1,C2
7416,A3,B4,C5
7417,A1,B2,C2
7418,A1,B5,C1
7419,A5,B4,C3
7420,A4,B3,C5
7421,A1,B3,C4
7422,A5,B2,C2
7423,A4,B4,C1
7424,A4,B5,C4
7425,A1,B3,C2
7426,A4,B2,C2
7427,A3,B3,C2
7428,A3,B2,C3
7429,A5,B1,C4
7430,A5,B2,C3
7431,A1,B4,C3
7432,A3,B3,C5
7433,A2,B2,C3
7434,A1,B1,C3
7435,A5,B5,C3
7436,A5,B3,C4
7437,A2,B5,C4
7438,A4,B4,C5
7439,A3,B5,C4
7440,A4,B3,C4
7441,A2,B4,C5
7442,A5,B5,C3
7443,A2,B2,C3
7444,A2,B2,C1
7445,A3,B5,C2
7446,A1,B5,C3
7447,A3,B2,C2
7448,A4,B4,C5
7449,A2,B5,C3
7450,A1,B4,C5
7451,A2,B4,C1
7452,A5,B2,C1
7453,A2,B4,C3
7454,A2,B3,C5
7455,A1,B3,C3
7456,A2,B1,C3
7457,A3,B3,C5
7458,A4,B1,C2
7459,A3,B2,C5
7460,A3,B3,C5
7461,A2,B5,C3
7462,A2,B3,C3
7463,A4,B4,C5
7464,A3,B1,C2
7465,A1,B3,C3
7466,A4,B1,C3
7467,A2,B1,C3
7468,A3,B2,C4
7469,A4,B1,C5
7470,A4,B3,C1
7471,A4,B2,C4
7472,A2,B4,C5
7473,A5,B1,C3
7474,A3,B1,C1
7475,A5,B2,C4
7476,A4,B3,C2
7477,A1,B2,C1
7478,A1,B1,C3
7479,A3,B1,C4
7480,A4,B1,C2
7481,A5,B1,C5
7482,A5,B5,C1
7483,A5,B4,C1
7484,A2,B3,C4
7485,A5,B4,C5
7486,A4,B3,C5
7487,A2,B5,C5
7488,A3,B4,C4
7489,A5,B5,C1
7490,A5,B1,C5
7491,A2,B1,C2
7492,A4,B1,C1
7493,A2,B2,C5
7494,A4,B3,C4
7495,A3,B3,C3
7496,A5,B5,C5
7497,A2,B2,C3
7498,A1,B5,C4
7499,A3,B3,C4
7500,A5,B2,C1
7501,A5,B1,C4
7502,A1,B3,C1
7503,A5,B3,C1
7504,A4,B1,C3
7505,A1,B3,C1
7506,A5,B4,C1
7507,A4,B5,C3
7508,A5,B5,C3
7509,A5,B4,C1
7510,A2,B2,C5
7511,A4,B5,C1
7512,A2,B5,C4
7513,A2,B5,C4
7514,A4,B5,C1
7515,A5,B5,C5
7516,A5,B1,C3
7517,A4,B2,C1
7518,A1,B5,C3
7519,A3,B4,C2
7520,A1,B5,C1
7521,A4,B3,C1
7522,A5,B5,C3
7523,A1,B3,C5
7524,A2,B2,C5
7525,A4,B3,C5
7526,A4,B4,C3
7527,A4,B3,C2
7528,A5,B2,C1
7529,A4,B3,C1
7530,A4,B4,C4
7531,A3,B5,C2
7532,A1,B3,C4
7533,A5,B4,C4
7534,A3,B5,C5
7535,A3,B4,C1
7536,A1,B3,C2
7537,A2,B1,C2
7538,A1,B2,C1
7539,A4,B5,C4
7540,A3,B2,C2
7541,A4,B3,C5
7542,A4,B3,C1
7543,A4,B4,C1
7544,A1,B1,C3
7545,A5,B2,C4
7546,A2,B2,C4
7547,A4,B1,C2
7548,A5,B1,C4
7549,A3,B5,C1
7550,A2,B2,C3
7551,A2,B1,C4
7552,A4,B3,C5
7553,A3,B5,C3
7554,A1,B4,C3
7555,A1,B1,C1
7556,A1,B3,C1
7557,A4,B2,C2
7558,A4,B4,C1
7559,A5,B2,C2
7560,A5,B1,C2
7561,A3,B1,C1
7562,A2,B1,C2
7563,A2,B4,C1
7564,A2,B1,C5
7565,A1,B2,C3
7566,A3,B4,C3
7567,A3,B1,C5
7568,A1,B4,C5
7569,A5,B2,C4
7570,A3,B3,C3
7571,A3,B2,C5
7572,A3,B4,C5
7573,A5,B1,C2
7574,A2,B4,C4
7575,A2,B4,C2
7576,A5,B4,C3
7577,A5,B1,C3
7578,A2,B2,C2
7579,A5,B3,C2
7580,A3,B2,C2
7581,A2,B3,C3
7582,A5,B4,C4
7583,A3,B3,C1
7584,A2,B2,C2
7585,A2,B5,C5
7586,A1,B4,C4
7587,A1,B2,C5
7588,A3,B4,C2
7589,A2,B2,C2
7590,A2,B3,C1
7591,A2,B5,C2
7592,A2,B2,C2
7593,A4,B5,C5
7594,A3,B4,C3
7595,A1,B4,C3
7596,A2,B4,C5
7597,A3,B4,C1
7598,A3,B5,C2
7599,A4,B5,C5
7600,A2,B1,C4
7601,A2,B1,C1
7602,A5,B5,C1
7603,A1,B4,C3
7604,A3,B1,C5
7605,A5,B3,C4
7606,A5,B4,C4
7607,A3,B3,C4
7608,A3,B1,C3
7609,A4,B4,C3
7610,A2,B3,C4
7611,A2,B5,C3
7612,A2,B1,C4
7613,A5,B1,C1
7614,A4,B5,C4
7615,A5,B3,C1
7616,A4,B5,C5
7617,A1,B1,C1
7618,A3,B1,C4
7619,A5,B3,C5
7620,A1,B4,C5
7621,A1,B5,C4
7622,A2,B4,C1
7623,A3,B3,C2
7624,A1,B5,C1
7625,A4,B5,C2
7626,A5,B1,C3
7627,A4,B1,C2
7628,A4,B1,C1
7629,A2,B5,C3
7630,A1,B4,C5
7631,A3,B4,C2
7632,A2,B1,C5
7633,A3,B1,C1
7634,A4,B2,C2
7635,A2,B1,C1
7636,A2,B4,C3
7637,A5,B1,C5
7638,A1,B1,C1
7639,A1,B1,C2
7640,A5,B5,C1
7641,A4,B1,C4
7642,A4,B4,C5
7643,A2,B2,C5
7644,A5,B5,C1
7645,A2,B4,C4
7646,A3,B5,C2
7647,A4,B5,C5
7648,A5,B5,C2
7649,A4,B1,C2
7650,A5,B4,C4
7651,A2,B3,C4
7652,A5,B1,C4
7653,A3,B2,C1
7654,A4,B3,C2
7655,A1,B3,C5
7656,A4,B5,C2
7657,A4,B3,C2
7658,A3,B4,C3
7659,A3,B1,C5
7660,A3,B3,C5
7661,A2,B2,C1
7662,A2,B4,C5
7663,A1,B2,C3
7664,A5,B1,C1
7665,A4,B1,C5
7666,A3,B1,C3
7667,A1,B2,C4
7668,A3,B1,C1
7669,A2,B3,C2
7670,A5,B1,C1
7671,A5,B4,C3
7672,A5,B3,C2
7673,A5,B3,C1
7674,A5,B2,C3
7675,A5,B4,C1
7676,A3,B2,C1
7677,A3,B1,C2
7678,A3,B1,C3
7679,A4,B5,C1
7680,A2,B1,C1
7681,A3,B5,C3
7682,A5,B4,C5
7683,A3,B2,C1
7684,A4,B2,C4
7685,A5,B4,C3
7686,A3,B5,C2
7687,A5,B5,C2
7688,A3,B3,C1
7689,A2,B4,C4
7690,A5,B5,C1
7691,A2,B4,C3
7692,A2,B3,C3
7693,A1,B1,C1
7694,A1,B5,C1
7695,A1,B5,C1
7696,A5,B3,C2
7697,A3,B4,C4
7698,A3,B5,C1
7699,A1,B3,C5
7700,A5,B5,C4
7701,A2,B5,C4
7702,A2,B3,C5
7703,A2,B5,C4
7704,A3,B2,C2
7705,A5,B1,C5
7706,A5,B3,C1
7707,A1,B4,C4
7708,A1,B4,C2
7709,A5,B1,C1
7710,A4,B2,C3
7711,A5,B1,C2
7712,A5,B5,C2
7713,A2,B2,C5
7714,A2,B2,C3
7715,A3,B1,C2
7716,A1,B4,C4
7717,A1,B3,C5
7718,A2,B1,C3
7719,A1,B4,C3
7720,A3,B5,C3
7721,A1,B2,C4
7722,A1,B3,C1
7723,A5,B1,C2
7724,A3,B4,C5
7725,A3,B5,C5
7726,A1,B5,C4
7727,A5,B1,C3
7728,A1,B1,C3
7729,A5,B2,C4
7730,A4,B5,C2
7731,A1,B2,C3
7732,A1,B1,C4
7733,A2,B2,C3
7734,A3,B2,C2
7735,A1,B5,C3
7736,A5,B2,C5
7737,A2,B1,C5
7738,A2,B5,C5
7739,A1,B4,C1
7740,A2,B3,C5
7741,A3,B4,C5
7742,A5,B1,C5
7743,A2,B2,C5
7744,A3,B4,C2
7745,A1,B2,C5
7746,A2,B4,C3
7747,A5,B4,C2
7748,A2,B4,C4
7749,A1,B5,C4
7750,A1,B4,C5
7751,A3,B4,C4
7752,A1,B2,C5
7753,A3,B4,C4
7754,A2,B3,C4
7755,A2,B2,C3
7756,A5,B1,C1
7757,A1,B4,C1
7758,A4,B4,C3
7759,A3,B1,C4
7760,A3,B5,C3
7761,A5,B3,C3
7762,A1,B4,C3
7763,A1,B1,C1
7764,A4,B5,C3
7765,A1,B2,C2
7766,A2,B1,C4
7767,A5,B1,C5
7768,A4,B2,C4
7769,A3,B5,C1
7770,A3,B5,C4
7771,A4,B4,C5
7772,A5,B3,C2
7773,A4,B2,C3
7774,A5,B5,C1
7775,A2,B2,C3
7776,A1,B5,C4
7777,A3,B5,C2
7778,A2,B1,C1
7779,A3,B1,C2
7780,A2,B1,C1
7781,A2,B3,C3
7782,A2,B2,C5
7783,A2,B3,C2
7784,A5,B2,C2
7785,A3,B4,C1
7786,A5,B4,C5
7787,A3,B5,C1
7788,A5,B3,C2
7789,A2,B2,C5
7790,A2,B2,C2
7791,A2,B3,C1
7792,A1,B5,C1
7793,A4,B4,C1
7794,A4,B3,C5
7795,A5,B5,C5
7796,A2,B1,C4
7797,A1,B1,C5
7798,A3,B5,C2
7799,A5,B3,C5
7800,A4,B5,C1
7801,A5,B5,C4
7802,A1,B1,C5
7803,A5,B3,C1
7804,A2,B3,C2
7805,A2,B3,C5
7806,A4,B2,C3
7807,A5,B3,C1
7808,A4,B1,C5
7809,A2,B3,C2
7810,A1,B3,C5
7811,A3,B2,C5
7812,A5,B3,C1
7813,A4,B4,C5
7814,A3,B3,C2
7815,A1,B4,C4
7816,A1,B1,C2
7817,A5,B4,C3
7818,A1,B2,C2
7819,A1,B2,C4
7820,A3,B5,C3
7821,A2,B2,C5
7822,A1,B4,C4
7823,A4,B5,C4
7824,A2,B2,C5
7825,A2,B1,C3
7826,A3,B5,C3
7827,A1,B1,C1
7828,A4,B4,C2
7829,A1,B2,C4
7830,A5,B5,C1
7831,A3,B1,C4
7832,A5,B2,C1
7833,A4,B1,C3
7834,A1,B5,C4
7835,A5,B4,C5
7836,A1,B5,C4
7837,A4,B5,C4
7838,A1,B1,C4
7839,A2,B4,C1
7840,A5,B2,C2
7841,A2,B2,C5
7842,A5,B2,C4
7843,A2,B5,C5
7844,A2,B3,C2
7845,A4,B2,C4
7846,A5,B2,C2
7847,A2,B1,C2
7848,A1,B1,C3
7849,A1,B2,C1
7850,A1,B1,C5
7851,A5,B4,C2
7852,A3,B4,C5
7853,A2,B5,C3
7854,A5,B2,C2
7855,A5,B1,C2
7856,A5,B3,C1
7857,A5,B5,C3
7858,A3,B2,C2
7859,A2,B5,C1
7860,A1,B2,C5
7861,A4,B1,C3
7862,A4,B1,C2
7863,A5,B3,C1
7864,A1,B4,C5
7865,A4,B1,C2
7866,A4,B1,C3
7867,A4,B1,C2
7868,A2,B1,C4
7869,A5,B3,C3
7870,A4,B3,C3
7871,A5,B1,C4
7872,A5,B5,C4
7873,A1,B2,C5
7874,A4,B4,C3
7875,A5,B1,C4
7876,A1,B4,C4
7877,A4,B2,C3
7878,A3,B3,C4
7879,A1,B3,C2
7880,A4,B3,C2
7881,A4,B2,C4
7882,A5,B1,C1
7883,A3,B4,C4
7884,A2,B5,C4
7885,A4,B4,C5
7886,A2,B2,C3
7887,A1,B2,C1
7888,A5,B1,C1
7889,A3,B2,C3
7890,A5,B4,C1
7891,A5,B4,C3
7892,A2,B2,C4
7893,A4,B5,C4
7894,A2,B4,C3
7895,A4,B4,C1
7896,A1,B3,C4
7897,A5,B5,C2
7898,A4,B1,C3
7899,A5,B4,C2
7900,A2,B3,C5
7901,A2,B1,C3
7902,A4,B2,C1
7903,A3,B4,C3
7904,A4,B1,C3
7905,A5,B1,C5
7906,A4,B4,C2
7907,A1,B5,C2
7908,A3,B2,C5
7909,A5,B5,C3
7910,A3,B4,C3
7911,A1,B4,C5
7912,A4,B2,C5
7913,A5,B4,C1
7914,A1,B5,C2
7915,A3,B5,C4
7916,A4,B4,C3
7917,A2,B1,C2
7918,A4,B1,C3
7919,A3,B3,C1
7920,A3,B2,C1
7921,A3,B4,C5
7922,A4,B2,C5
7923,A2,B4,C1
7924,A3,B4,C1
7925,A2,B1,C3
7926,A5,B3,C4
7927,A1,B1,C3
7928,A4,B3,C5
7929,A5,B3,C2
7930,A2,B4,C4
7931,A3,B3,C2
7932,A2,B5,C1
7933,A1,B4,C5
7934,A4,B3,C4
7935,A2,B4,C4
7936,A1,B2,C4
7937,A2,B5,C3
7938,A3,B1,C5
7939,A2,B5,C3
7940,A3,B5,C3
7941,A3,B4,C3
7942,A3,B1,C5
7943,A2,B1,C1
7944,A1,B2,C4
7945,A4,B3,C1
7946,A1,B3,C4
7947,A2,B5,C5
7948,A5,B5,C5
7949,A1,B3,C5
7950,A5,B4,C1
7951,A3,B2,C2
7952,A4,B2,C1
7953,A4,B4,C5
7954,A5,B3,C2
7955,A2,B1,C4
7956,A2,B4,C5
7957,A3,B2,C4
7958,A5,B1,C2
7959,A1,B4,C5
7960,A4,B5,C2
7961,A4,B2,C1
7962,A4,B1,C5
7963,A2,B5,C3
7964,A5,B4,C2
7965,A3,B2,C4
7966,A1,B5,C5
7967,A1,B2,C1
7968,A1,B2,C2
7969,A5,B5,C4
7970,A2,B5,C5
7971,A2,B1,C5
7972,A2,B3,C5
7973,A5,B3,C1
7974,A2,B4,C1
7975,A3,B2,C2
7976,A3,B1,C2
7977,A3,B5,C3
7978,A3,B3,C2
7979,A2,B3,C5
7980,A5,B4,C3
7981,A3,B4,C3
7982,A3,B4,C3
7983,A3,B4,C4
7984,A5,B1,C3
7985,A1,B1,C2
7986,A2,B2,C2
7987,A5,B1,C5
7988,A4,B5,C5
7989,A4,B1,C3
7990,A2,B5,C3
7991,A2,B1,C1
7992,A4,B4,C4
7993,A4,B3,C2
7994,A2,B2,C2
7995,A4,B5,C4
7996,A5,B5,C4
7997,A3,B2,C1
7998,A2,B2,C5
7999,A4,B4,C3
8000,A4,B5,C3
8001,A5,B2,C1
8002,A1,B1,C2
8003,A2,B1,C5
8004,A4,B3,C5
8005,A4,B4,C2
8006,A5,B5,C4
8007,A4,B2,C3
8008,A3,B5,C3
8009,A2,B4,C5
8010,A3,B2,C4
8011,A5,B1,C1
8012,A3,B2,C2
8013,A3,B2,C1
8014,A5,B1,C1
8015,A3,B5,C3
8016,A5,B3,C2
8017,A4,B1,C2
8018,A4,B3,C1
8019,A1,B3,C1
8020,A2,B5,C3
8021,A2,B1,C1
8022,A2,B3,C1
8023,A1,B4,C4
8024,A4,B3,C3
8025,A4,B4,C5
8026,A5,B1,C5
8027,A2,B3,C5
8028,A1,B1,C1
8029,A5,B2,C5
8030,A2,B5,C1
8031,A1,B1,C3
8032,A1,B4,C1
8033,A1,B3,C3
8034,A2,B2,C1
8035,A3,B1,C3
8036,A3,B4,C4
8037,A1,B2,C1
8038,A3,B3,C5
8039,A4,B3,C1
8040,A3,B1,C2
8041,A3,B5,C4
8042,A3,B3,C3
8043,A5,B4,C1
8044,A5,B5,C4
8045,A3,B2,C1
8046,A2,B1,C2
8047,A1,B5,C2
8048,A4,B3,C5
8049,A1,B1,C5
8050,A4,B2,C3
8051,A4,B4,C1
8052,A3,B4,C1
8053,A3,B4,C1
8054,A1,B2,C3
8055,A2,B2,C2
8056,A5,B2,C1
8057,A5,B2,C5
8058,A5,B2,C5
8059,A1,B4,C4
8060,A1,B3,C3
8061,A4,B1,C2
8062,A3,B2,C5
8063,A5,B3,C4
8064,A3,B1,C3
8065,A5,B1,C1
8066,A2,B4,C2
8067,A2,B3,C1
8068,A5,B2,C4
8069,A1,B1,C5
8070,A5,B5,C5
8071,A4,B3,C3
8072,A3,B5,C5
8073,A3,B1,C3
8074,A4,B3,C4
8075,A3,B1,C3
8076,A5,B4,C3
8077,A2,B1,C1
8078,A2,B1,C2
8079,A4,B2,C5
8080,A1,B3,C1
8081,A3,B1,C3
8082,A2,B1,C5
8083,A3,B3,C1
8084,A3,B2,C4
8085,A1,B3,C4
8086,A4,B5,C3
8087,A5,B2,C3
8088,A5,B1,C3
8089,A1,B5,C5
8090,A2,B4,C5
8091,A5,B2,C2
8092,A5,B4,C2
8093,A2,B3,C4
8094,A4,B2,C3
8095,A3,B5,C4
8096,A4,B1,C3
8097,A1,B1,C5
8098,A1,B3,C1
8099,A1,B4,C2
8100,A2,B1,C5
8101,A2,B1,C4
8102,A4,B2,C5
8103,A1,B1,C3
8104,A3,B1,C1
8105,A3,B1,C3
8106,A1,B2,C4
8107,A1,B2,C3
8108,A4,B5,C4
8109,A4,B4,C4
8110,A4,B1,C2
8111,A2,B4,C4
8112,A5,B3,C2
8113,A1,B2,C3
8114,A2,B4,C4
8115,A1,B5,C1
8116,A1,B4,C1
8117,A4,B4,C2
8118,A3,B2,C3
8119,A3,B2,C3
8120,A1,B2,C1
8121,A2,B2,C3
8122,A1,B4,C5
8123,A3,B3,C2
8124,A1,B4,C5
8125,A5,B3,C2
8126,A3,B4,C5
8127,A4,B5,C5
8128,A5,B1,C3
8129,A5,B2,C4
8130,A1,B2,C5
8131,A3,B2,C5
8132,A2,B2,C5
8133,A1,B5,C5
8134,A4,B2,C3
8135,A2,B2,C1
8136,A4,B2,C3
8137,A3,B5,C2
8138,A2,B5,C2
8139,A2,B5,C5
8140,A5,B4,C5
8141,A2,B4,C2
8142,A4,B1,C2
8143,A1,B4,C1
8144,A1,B2,C5
8145,A2,B4,C5
8146,A5,B3,C5
8147,A2,B2,C5
8148,A5,B1,C5
8149,A5,B4,C4
8150,A4,B1,C1
8151,A4,B5,C1
8152,A4,B3,C4
8153,A2,B3,C5
8154,A2,B1,C4
8155,A2,B5,C5
8156,A2,B5,C1
8157,A2,B5,C4
8158,A4,B1,C5
8159,A4,B3,C4
8160,A5,B5,C1
8161,A3,B2,C5
8162,A4,B1,C3
8163,A4,B5,C5
8164,A5,B2,C4
8165,A2,B4,C5
8166,A1,B4,C2
8167,A4,B1,C1
8168,A2,B2,C1
8169,A3,B4,C4
8170,A4,B3,C3
8171,A5,B2,C4
8172,A4,B1,C3
8173,A4,B1,C5
8174,A1,B3,C2
8175,A1,B5,C5
8176,A5,B4,C3
8177,A2,B5,C1
8178,A5,B3,C1
8179,A5,B5,C2
8180,A2,B1,C5
8181,A4,B4,C4
8182,A3,B3,C5
8183,A3,B1,C4
8184,A1,B5,C3
8185,A3,B1,C4
8186,A4,B3,C2
8187,A2,B4,C5
8188,A2,B4,C1
8189,A5,B5,C5
8190,A4,B5,C5
8191,A4,B5,C5
8192,A5,B4,C4
8193,A4,B2,C1
8194,A1,B2,C2
8195,A2,B2,C5
8196,A1,B5,C5
8197,A5,B5,C5
8198,A2,B2,C2
8199,A4,B5,C2
8200,A5,B1,C1
8201,A5,B3,C1
8202,A3,B2,C1
8203,A2,B3,C3
8204,A2,B2,C2
8205,A5,B1,C4
8206,A2,B2,C3
8207,A1,B4,C3
8208,A5,B5,C2
8209,A4,B5,C4
8210,A3,B3,C2
8211,A4,B3,C3
8212,A3,B4,C2
8213,A2,B4,C3
8214,A4,B1,C1
8215,A5,B5,C1
8216,A5,B3,C3
8217,A5,B5,C4
8218,A3,B3,C5
8219,A1,B4,C5
8220,A5,B2,C3
8221,A5,B3,C4
8222,A4,B2,C3
8223,A2,B2,C1
8224,A3,B2,C2
8225,A2,B1,C5
8226,A1,B3,C5
8227,A5,B1,C4
8228,A1,B5,C5
8229,A4,B1,C5
8230,A1,B5,C4
8231,A4,B3,C2
8232,A3,B1,C5
8233,A2,B2,C4
8234,A4,B2,C2
8235,A4,B1,C3
